YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/1xC8Cyag5G8"", ""Link"")",1xC8Cyag5G8,Episode recordings - audio only,0:01:12,OLTL,11/9/1977,A,P_e676538f,3,3,artax84z
"=HYPERLINK(""https://youtu.be/AWE91t25MhU"", ""Link"")",AWE91t25MhU,Episode recordings - audio only,0:29:01,OLTL,11/14/1977,A,P_87d85803,1,2,artax84z
"=HYPERLINK(""https://youtu.be/9tW8M94W78c"", ""Link"")",9tW8M94W78c,Episode recordings - audio only,0:50:48,OLTL,11/14/1977,A,P_87d85803,2,2,artax84z
"=HYPERLINK(""https://youtu.be/NxllU2682xg"", ""Link"")",NxllU2682xg,Episode recordings - audio only,0:09:05,OLTL,11/16/1977,A,P_a0195023,1,3,artax84z
"=HYPERLINK(""https://youtu.be/0P3vqSzedA4"", ""Link"")",0P3vqSzedA4,Episode recordings - audio only,1:00:53,OLTL,11/16/1977,A,P_a0195023,2,3,artax84z
"=HYPERLINK(""https://youtu.be/3QeHr3jq54Q"", ""Link"")",3QeHr3jq54Q,Episode recordings - audio only,0:09:51,OLTL,11/16/1977,A,P_a0195023,3,3,artax84z
"=HYPERLINK(""https://youtu.be/QRxCgfrQeo4"", ""Link"")",QRxCgfrQeo4,Episode recordings - audio only,0:20:43,OLTL,11/21/1977,A,P_227b39a7,1,4,artax84z
"=HYPERLINK(""https://youtu.be/rCzJEWMNHAk"", ""Link"")",rCzJEWMNHAk,Episode recordings - audio only,0:01:35,OLTL,11/21/1977,A,P_227b39a7,2,4,artax84z
"=HYPERLINK(""https://youtu.be/YxYelmfdTrM"", ""Link"")",YxYelmfdTrM,Episode recordings - audio only,0:27:58,OLTL,11/21/1977,A,P_227b39a7,3,4,artax84z
"=HYPERLINK(""https://youtu.be/PYqRN_MTDJg"", ""Link"")",PYqRN_MTDJg,Episode recordings - audio only,0:29:03,OLTL,11/21/1977,A,P_227b39a7,4,4,artax84z
"=HYPERLINK(""https://youtu.be/dsFnP0DkN-I"", ""Link"")",dsFnP0DkN-I,Episode recordings - audio only,1:19:49,OLTL,11/23/1977,A,P_6c8aa3a5,1,1,artax84z
"=HYPERLINK(""https://youtu.be/dns-4Nrr_Kc"", ""Link"")",dns-4Nrr_Kc,Episode recordings - audio only,0:08:55,OLTL,11/28/1977,A,P_5695991a,1,6,artax84z
"=HYPERLINK(""https://youtu.be/kOrjGJKq9c4"", ""Link"")",kOrjGJKq9c4,Episode recordings - audio only,0:00:27,OLTL,11/28/1977,A,P_5695991a,2,6,artax84z
"=HYPERLINK(""https://youtu.be/dTQrbhLMvbw"", ""Link"")",dTQrbhLMvbw,Episode recordings - audio only,0:02:48,OLTL,11/28/1977,A,P_5695991a,3,6,artax84z
